,0,1,2,3,4,5,6,7,8,9,10
510,-4.3,4.29,-0.0,-1.821474989666882,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
511,-9.576387549811924,4.29,0.6585807381663358,-2.8250159236521384,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
512,-4.3,4.29,-0.0,-3.283437461920606,-0.0,5.981756494977679,0.0,0.0,-0.0,-0.0,0.0
513,-4.3,4.29,1.7049986092559362,-5.189448486765729,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-8.026517712830628
514,0.0,4.29,0.6585807381663358,-3.283437461920606,-0.0,-0.9666922289097624,-1.2668240302590803,-5.483523158531643,-0.0,-0.0,0.0
515,-8.601455901694276,-3.6862605163679474,-3.8800806295320918,-3.283437461920606,-0.0,-7.483596281646068,-1.2668240302590803,0.0,-0.0,-0.0,0.0
516,-4.3,4.29,0.17710207440294923,7.973670541088833,-0.0,4.846690892577499,0.0,0.0,-0.0,-0.0,0.0
517,3.5075992366647064,4.29,-0.0,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,-7.504923464176024
518,-4.3,-2.751341265162745,-4.587626294536385,-3.283437461920606,-0.0,3.7415153285444003,0.0,0.2236769269948251,-0.0,-0.0,0.0
519,-4.3,4.29,-0.0,-3.283437461920606,-0.0,-0.0,8.933520845628177,0.0,-0.0,-0.16170592163157416,0.0
520,-9.576387549811924,4.29,0.6585807381663358,-3.283437461920606,-1.1515366942474259,-0.0,9.338703518657589,0.0,-0.0,-0.0,0.0
521,-4.3,4.29,0.17710207440294923,0.0,-8.37588587513622,-0.0,0.0,0.0,-0.0,-0.0,-2.94323459829807
522,-4.3,5.045014802917272,-3.803230022058961,-3.283437461920606,-0.0,-0.0,0.0,4.053795259234247,-0.0,-0.0,0.0
523,-4.3,4.29,1.7049986092559362,-3.283437461920606,-0.0,-5.9045374826984425,0.0,0.0,-0.0,3.1314061643228754,8.055181300008709
524,-9.576387549811924,5.591889588757029,-2.329386437191321,-2.5168321911388025,-0.0,-1.681189227927998,9.944350875137495,0.0,-0.0,-0.0,0.0
525,-4.3,4.29,0.6585807381663358,-3.283437461920606,-8.423455509244162,-0.0,0.0,7.947033650224984,-0.0,-0.0,0.0
526,-4.3,4.29,0.6585807381663358,-3.283437461920606,3.801755340023803,-0.0,-4.4022650323527746,-4.146806397784156,-0.0,-6.264558982904951,0.0
527,-9.576387549811924,4.29,-6.725078363944466,-3.283437461920606,-0.0,-0.0,-1.0661226463813183,0.0,-0.0,-0.0,0.0
528,-4.3,4.29,-0.0,-2.5168321911388025,-0.0,-0.0,0.0,-7.230137501889688,-0.0,-6.776163638984536,0.0
529,0.021387758167945137,4.29,1.7049986092559362,-3.283437461920606,-0.0,-0.0,0.0,5.215073425489942,-0.0,-7.842212705840184,0.0
530,-9.316648028767814,4.29,-8.745116166338605,2.632991876590866,-0.0,-0.0,1.1906513261740557,5.860912461637252,-0.0,-0.0,2.2244442760428065
531,-8.601455901694276,-8.027018054899921,1.7049986092559362,-3.283437461920606,-0.0,-7.0565397837292565,-3.9433664000510227,0.0,-0.0,-7.842212705840184,0.0
532,-5.0470768620377315,4.29,-0.0,-6.83062110005729,0.3164711393919628,-0.0,0.0,0.0,-0.0,8.307034898882431,0.0
533,-9.576387549811924,4.29,-6.725078363944466,-3.8555443059677046,-0.0,-0.0,-1.0661226463813183,0.0,-0.0,-0.0,0.0
534,-4.3,4.29,-0.0,-3.283437461920606,8.962212165240814,5.006577185695837,0.0,-5.835338327528561,-0.0,7.069056002031047,0.0
535,-9.576387549811924,4.29,9.44558465382378,-3.283437461920606,6.070525188969839,-0.0,0.0,0.0,-0.0,-0.0,0.0
536,-8.601455901694276,4.29,-3.8800806295320918,-3.283437461920606,-0.0,-0.0,4.369178987862556,0.0,-0.0,-0.0,-3.576360413381517
537,0.08506781737851199,4.29,-0.0,-3.283437461920606,-0.0,-0.0,-1.2668240302590803,0.0,-0.0,-0.0,-8.21855011743327
538,-8.601455901694276,4.29,-3.8800806295320918,-3.283437461920606,-0.0,-0.0,-1.2668240302590803,-9.74508870656182,-0.0,-0.0,0.0
539,-9.576387549811924,4.29,0.6585807381663358,-4.065102474403705,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
540,-9.576387549811924,4.29,-6.725078363944466,-5.500126219067858,-0.0,-0.0,-1.0661226463813183,0.0,-0.0,-0.0,0.0
541,-4.3,4.29,0.17710207440294923,0.0,9.492302014436515,-0.0,0.0,0.0,-0.0,-0.0,-3.296117231575579
542,0.0,4.29,3.2535129752010015,-3.283437461920606,-0.0,-0.0,-1.2668240302590803,0.0,-0.0,-0.0,0.0
543,-9.576387549811924,4.29,-6.725078363944466,-3.283437461920606,-0.0,-0.0,5.254612591671064,-2.809505899748233,-0.0,-0.0,0.0
544,2.50904710224086,4.29,-0.0,-0.23135812667964117,7.593419447022548,-0.0,-1.2668240302590803,-2.6866958455974865,-3.8395427407671985,-0.0,0.0
545,-4.3,4.29,0.6585807381663358,-3.283437461920606,-0.0,-0.0,0.0,0.0,1.6620399440745732,5.061650775014289,7.135114213617026
546,6.185037131275642,4.29,-0.0,-3.283437461920606,-0.0,5.0257458322466135,0.0,0.0,-0.0,-0.0,0.0
547,-4.3,4.29,-0.0,-3.283437461920606,6.331439224208026,-0.0,0.0,0.0,-0.0,-0.0,0.0
548,3.6483476989431924,4.29,-0.0,-3.283437461920606,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
549,-4.3,4.29,-0.0,-3.3545251770205535,-0.0,-0.0,0.0,0.0,-0.0,-9.365437960286425,0.0
550,-8.601455901694276,2.889835605265782,-8.20855572610892,-3.283437461920606,-0.0,-1.3274968759470713,-1.2668240302590803,0.0,-0.0,-0.0,0.0
551,-4.3,-2.169971888837054,4.994943387962426,-5.516364659458453,-0.0,-0.0,-9.85757136158858,0.0,-0.0,8.81641709884191,0.0
552,8.43013528612305,4.29,0.17710207440294923,-1.6370456285520518,-1.1515366942474259,6.009016948464907,0.0,0.0,-0.0,-0.0,0.0
553,8.43013528612305,6.278541622719871,4.994943387962426,-5.516364659458453,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,1.3947488236967232
554,-4.3,-9.396377867123089,0.17710207440294923,-0.16308141712744728,-0.0,-7.522727717820774,0.0,0.0,-0.0,3.051470074667794,0.0
555,8.43013528612305,4.29,-0.0,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
556,-1.6464089159351865,-9.177500104974403,5.529598722432926,-5.516364659458453,5.239146883576147,-0.0,0.0,0.0,0.32224862860590875,-0.0,0.0
557,-1.6464089159351865,4.29,5.529598722432926,-3.8555443059677046,-0.0,-1.6956341858927093,-6.900017567879219,0.0,0.32224862860590875,-0.0,0.0
558,-9.576387549811924,-9.177500104974403,-6.725078363944466,-8.42680690199358,5.239146883576147,-0.0,-1.0661226463813183,0.0,-0.0,-2.4259346324262943,0.0
559,-4.3,-5.261711791453527,-0.0,4.169487045280471,-0.0,-0.0,0.0,7.426628077596213,-0.0,-0.0,0.0
560,-4.3,-9.496797604830965,-0.0,-3.283437461920606,-0.0,-0.0,0.0,0.0,9.324006222155688,-0.0,0.0
561,-4.3,4.29,-0.0,-3.283437461920606,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
562,-9.576387549811924,4.29,6.283499145820922,-3.283437461920606,-0.0,5.990661344018832,9.338703518657589,0.0,-6.813104657438906,-0.0,0.0
563,-7.491867975756568,-0.4487364984051361,-3.75231096162344,-3.283437461920606,1.001942013139253,1.0816787216191912,-1.0661226463813183,0.0,-0.0,-0.0,0.0
564,-5.47264940330916,4.29,0.17710207440294923,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
565,9.377179478281668,4.29,-2.658547759853837,-5.516364659458453,-0.0,2.742054571666948,-1.0661226463813183,2.174973639087325,-7.382540721534814,-0.0,8.873592840921688
566,8.43013528612305,-2.169971888837054,4.994943387962426,-5.500126219067858,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
567,0.0,1.1466714592954457,-0.0,0.0,-0.0,7.212326918727445,0.0,0.0,-0.0,-0.0,0.0
568,8.43013528612305,4.29,4.994943387962426,-5.516364659458453,-5.928674079018861,-0.0,0.0,0.0,-0.0,0.07296350964486287,0.0
569,0.0,4.29,-0.0,0.0,5.960626795460049,-0.0,-2.7947900753746,0.0,-0.0,-0.0,0.0
570,-4.3,4.29,-0.0,-7.663595705642714,3.9135718183844244,-0.0,0.0,0.0,7.179110721150494,-7.959724127974155,0.0
571,-4.3,4.29,-0.0,-6.49146018082551,-1.1515366942474259,9.621674021190373,0.0,0.0,-0.0,-0.0,-3.67697147802642
572,0.0,4.29,-0.0,-3.283437461920606,-0.0,-0.0,1.4883432355979451,0.0,-0.0,-0.0,0.0
573,-5.47264940330916,4.29,0.17710207440294923,0.0,-1.1515366942474259,-0.0,-9.094869522254047,0.0,-0.0,-5.774382903506321,0.0
574,-4.3,4.29,4.726296747432459,-3.283437461920606,2.0376835931935915,-0.0,-9.163470714360793,0.0,-0.0,-0.0,0.0
575,-5.47264940330916,8.974422792326418,0.17710207440294923,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
576,5.198814291574923,4.29,4.726296747432459,-3.283437461920606,-2.9522848788581673,-0.0,-9.163470714360793,0.0,-0.0,4.208762213063553,0.0
577,-9.576387549811924,4.29,1.5661834487767674,-3.283437461920606,-1.1515366942474259,-0.0,9.338703518657589,0.0,-4.040640048820281,-0.0,0.0
578,0.969325057457965,4.29,-0.0,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
579,9.81087464743564,8.974422792326418,0.17710207440294923,0.0,-5.149151867611197,-0.0,0.0,0.0,-0.0,-0.0,0.0
580,-5.47264940330916,-2.169971888837054,4.994943387962426,-9.218247594725506,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
581,8.43013528612305,4.29,0.17710207440294923,0.0,-1.1515366942474259,-0.0,6.464633198005263,0.0,-0.0,-0.0,-3.0666422122860286
582,8.43013528612305,1.3901566122311912,0.17710207440294923,0.0,-1.1515366942474259,-0.0,0.0,0.0,-3.3967808154915495,-0.0,0.0
583,-5.47264940330916,-2.169971888837054,4.994943387962426,-5.516364659458453,-8.080870478949514,5.393859906026407,0.0,0.0,-0.0,-0.0,0.0
584,-5.47264940330916,4.29,0.17710207440294923,0.0,-1.1515366942474259,-0.0,0.0,0.0,6.108514464454505,-2.4966600402690116,0.0
585,-9.148363586496176,-2.73955376957427,0.17710207440294923,0.0,-1.1515366942474259,-0.0,0.0,0.0,5.764415155784057,-0.0,0.0
586,-5.10111475162371,4.29,-3.0955546952348367,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,-9.802477173533388
587,-4.3,5.615318184046913,-0.0,5.460631786500549,-1.1515366942474259,-0.0,0.0,0.0,-0.0,1.52263113355977,0.0
588,-5.47264940330916,-2.169971888837054,4.994943387962426,-9.92174870592364,-0.0,-0.0,0.0,1.1109788552370148,-0.0,-0.0,0.0
589,8.43013528612305,-2.169971888837054,4.994943387962426,1.233490275767723,-0.0,-0.0,-6.93788562286735,0.0,-5.214281052619012,-0.0,4.709320514056245
590,-5.47264940330916,0.646617863418868,0.17710207440294923,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
591,8.43013528612305,4.29,-0.0,-2.024626996647836,-1.1515366942474259,-0.0,0.0,-8.395718386070941,-0.0,-0.0,6.925928683347308
592,8.43013528612305,-2.169971888837054,4.994943387962426,0.0,-6.85621948881054,-0.0,0.0,0.0,-0.0,-0.0,0.0
593,-5.47264940330916,5.778707948268341,0.17710207440294923,-5.516364659458453,-0.0,6.898391512794959,0.0,0.0,-4.025385014838094,-0.0,1.4821514036628578
594,-5.47264940330916,4.29,0.17710207440294923,-3.283437461920606,-1.1515366942474259,-0.0,0.0,0.0,-3.755979071961981,-0.0,0.0
595,-4.3,8.974422792326418,-0.0,0.0,-1.1515366942474259,-0.0,0.0,-3.791629298774575,-0.0,-0.482979386713275,0.0
596,-9.576387549811924,4.29,0.6585807381663358,0.0,-1.1406465443376703,-0.0,9.338703518657589,0.0,7.377675030140164,8.076633996308168,0.0
597,0.0,4.29,-0.0,-3.283437461920606,-1.1515366942474259,0.48671705084289485,0.0,0.0,-0.0,-7.255807643116414,0.0
598,8.43013528612305,4.29,-0.0,-3.283437461920606,-1.1515366942474259,-0.0,0.0,0.0,-0.0,7.69615924831081,0.0
599,-4.3,4.29,-0.0,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
600,1.6846638890567043,4.29,-0.0,-3.283437461920606,-1.1515366942474259,4.314791783914364,0.0,0.0,-0.0,8.53017636579209,0.0
601,-4.3,4.29,0.17710207440294923,5.984602484236927,-1.1515366942474259,-0.0,7.924490177040955,0.0,-0.0,8.78792911560857,0.0
602,-1.5638148228476076,4.29,-0.0,-3.283437461920606,-1.1515366942474259,9.589746051786797,0.0,-8.769257741766829,-0.0,-0.0,0.0
603,-4.3,4.29,0.17710207440294923,2.6396736999415342,-1.1515366942474259,-0.0,-4.238223627376914,0.0,-0.0,-0.0,0.0
604,-5.47264940330916,-7.265116400384628,0.17710207440294923,0.0,-1.1515366942474259,-0.0,0.0,0.0,4.017094097808352,-0.0,0.0
605,8.43013528612305,4.29,0.17710207440294923,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
606,-3.447577642771007,4.29,4.123623543638587,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,0.0,-0.0,7.815467284229449,0.0
607,8.43013528612305,4.29,-7.2601152060455725,-9.273829289689102,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
608,8.43013528612305,-2.169971888837054,4.994943387962426,-5.516364659458453,-0.0,-8.354478306476942,1.615576249806793,-9.313664863316518,-0.0,-7.346429403215502,0.0
609,-9.576387549811924,4.29,-0.7028855491707642,0.0,-1.1515366942474259,-0.0,-6.354169661885775,0.0,-0.0,0.7629909815594402,0.0
610,-5.47264940330916,7.385738938417187,-6.725078363944466,-3.283437461920606,-0.0,-0.0,0.0,6.1124349157397795,-0.0,-0.0,0.0
611,8.43013528612305,4.29,-3.8800806295320918,-3.283437461920606,-0.0,-0.0,0.0,0.0,-0.0,-0.1365436998481666,0.0
612,-8.601455901694276,9.909928446611271,-0.0,-4.626258041800819,-1.1515366942474259,-0.0,-5.863799135397434,0.0,-0.0,-0.0,0.0
613,-8.601455901694276,4.29,-3.8800806295320918,-9.082608751863733,-0.0,-0.0,-1.2668240302590803,8.857425235861331,-0.0,-0.0,0.0
614,0.969325057457965,4.29,-0.0,0.09283737078130194,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
615,0.969325057457965,4.29,-0.0,0.09283737078130194,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,-9.748279876681243
616,-2.924807928038633,8.974422792326418,-5.848145100536753,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
617,0.969325057457965,4.29,3.929796892047552,0.09283737078130194,-2.9427400827210315,-0.0,0.0,0.0,-0.0,-0.0,0.0
618,0.969325057457965,4.29,-0.0,9.232525232259121,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
619,8.43013528612305,-4.311438652415482,-0.0,-1.9190312492892758,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
620,0.969325057457965,4.29,-0.0,8.839976453674872,-1.1515366942474259,8.317098794190173,0.0,0.0,-0.0,-0.0,0.0
621,0.0,4.29,-0.0,-0.2695771088593695,-1.1515366942474259,0.6227739527052165,4.73611803363797,-7.470655133606224,-0.0,-0.0,0.0
622,2.0599521589105407,8.974422792326418,0.17710207440294923,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,8.902149716457078,0.0
623,-1.8309114740986239,-7.964912513192084,4.994943387962426,2.533458934812584,-0.0,5.82197224269869,-8.970728376430525,0.0,-0.0,-0.0,0.0
624,-5.47264940330916,5.01462611647003,0.17710207440294923,0.0,-1.1515366942474259,-0.0,0.0,0.0,-7.027680733713433,-0.0,0.0
625,0.0,8.974422792326418,-0.0,0.0,-6.6576518123894495,-2.1420520054964287,0.0,0.0,-0.0,-0.0,-1.300444863345005
626,-5.47264940330916,4.29,-0.0,-0.2695771088593695,-1.5933619629632663,-0.0,0.0,0.0,-0.0,-1.0513908145312385,0.0
627,0.969325057457965,-2.169971888837054,4.994943387962426,-9.218247594725506,-0.0,4.9852463017801245,0.0,-8.928308435453642,-0.0,-0.0,0.0
628,8.43013528612305,4.29,-0.0,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,0.0,5.442376897694281,-0.0,0.0
629,-4.3,4.29,-0.0,-5.407985764065019,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
630,-4.3,4.29,0.17710207440294923,4.719431825391883,-1.1515366942474259,-0.0,0.0,2.355276093213245,-0.0,-0.0,-3.263141654702439
631,3.3123578221177556,4.29,0.17710207440294923,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
632,0.969325057457965,4.29,-0.0,0.0,-8.469459707106747,5.983365494261438,0.7623566005692535,0.0,-0.0,-0.0,0.0
633,2.8539235512336028,4.29,0.17710207440294923,0.09283737078130194,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
634,0.0,8.974422792326418,-0.0,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
635,-8.892672765468818,4.29,-3.24645877112615,0.0,-1.1515366942474259,-0.0,5.3951628289744935,3.2138225952484145,-0.0,-0.0,0.0
636,0.969325057457965,4.29,-0.0,-0.2695771088593695,-1.1515366942474259,-2.372977357855504,0.0,-4.3970989829878775,-0.0,-0.0,0.0
637,0.0,-1.819576672884974,7.992089360348743,-5.630325039291042,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
638,9.120392997515548,4.29,0.6585807381663358,-3.283437461920606,-1.1515366942474259,-0.0,0.0,4.016184508831097,-0.0,-0.0,0.0
639,-9.576387549811924,4.29,-0.0,-0.2695771088593695,-1.1515366942474259,-0.0,9.338703518657589,0.0,-0.0,-0.0,0.0
640,6.56330180676688,-2.1010598977358157,-6.685700914389758,0.09283737078130194,-3.458499062201092,-0.0,0.0,0.0,-0.0,9.319604823504612,0.0
641,0.969325057457965,4.29,0.17710207440294923,0.09283737078130194,-1.1515366942474259,-0.0,0.0,0.0,-4.776848521902563,-0.0,0.0
642,-5.666769146944246,4.29,-0.0,-1.305731788321209,5.955899708103358,-0.0,0.0,0.0,-0.0,-0.0,0.0
643,-4.3,4.29,-0.0,-3.283437461920606,-1.1515366942474259,-0.0,0.0,4.156131191499261,-0.0,-0.0,0.0
644,0.0,4.29,8.00175451317321,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
645,0.0,4.29,-5.344368829940251,9.754660669279918,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
646,-5.47264940330916,4.29,-0.0,0.0,-1.1515366942474259,9.069499587246472,0.0,0.0,-0.0,-0.0,9.92714576127495
647,0.0,-6.334052577394258,-0.6994036316769581,-6.6979691406369675,-1.1515366942474259,-0.0,0.0,0.0,5.067354236865963,-0.0,4.624228647564754
648,-9.576387549811924,4.29,0.6585807381663358,0.0,-1.1515366942474259,-2.8248566848328256,9.338703518657589,0.0,-0.0,-0.0,0.0
649,-7.704932303958443,4.29,-0.0,-3.283437461920606,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
650,0.0,-2.5343236521737396,-0.0,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
651,8.43013528612305,8.974422792326418,6.577075234786356,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,1.7445788018202162,-0.0,-0.0,6.048570826966703
652,-5.47264940330916,4.29,0.17710207440294923,0.0,-9.124425910682838,-0.0,0.0,0.0,6.117882544634227,-0.0,0.0
653,-9.413180504587118,4.29,6.917633701566981,-6.934939730841445,9.683580305802938,-0.7384028994333818,6.050171678569917,0.0,-0.0,-0.0,0.0
654,8.43013528612305,4.29,0.17710207440294923,-0.2695771088593695,-1.1515366942474259,6.49461528093466,0.0,0.0,-0.0,-0.0,0.0
655,2.8539235512336028,8.364730907948772,-0.0,0.09283737078130194,-1.1515366942474259,-0.0,4.149593198132116,0.0,-0.0,-0.0,9.989551917662318
656,-2.924807928038633,-3.241379723257598,-0.0,-0.2695771088593695,-1.1515366942474259,-2.15766898974217,0.0,-4.52250502163011,3.3672352519689746,-0.0,0.0
657,0.969325057457965,8.974422792326418,-5.848145100536753,0.0,-7.381309024857263,-0.0,1.9211933627297633,-1.7905159367201477,-0.0,-0.0,0.0
658,-3.9890898550942993,4.29,0.17710207440294923,-9.194393801891982,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
659,0.969325057457965,4.29,-0.0,0.09283737078130194,-1.7747677271774283,-0.0,0.0,0.0,-4.668511346929105,-0.0,0.0
660,0.969325057457965,4.697142368324078,-0.0,-3.283437461920606,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
661,3.6922562088967315,-8.608746035367865,-1.0878012874915282,0.09283737078130194,-1.1515366942474259,-8.26156828340902,0.0,0.0,-0.0,-0.0,0.0
662,-2.872848018222447,4.29,-0.0,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
663,-9.576387549811924,4.29,6.885540184727766,-3.283437461920606,-1.1515366942474259,6.725812741388992,9.338703518657589,0.0,-0.0,-0.0,0.0
664,-5.47264940330916,4.29,0.17710207440294923,9.754660669279918,9.722858270666421,-0.0,0.0,0.0,-0.0,-0.0,0.0
665,0.0,8.974422792326418,-5.344368829940251,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,-4.680334775895966
666,-4.3,4.29,0.17710207440294923,3.41854711144061,-1.1515366942474259,-0.0,9.11116097894072,0.0,-0.0,-0.0,0.0
667,0.0,8.403620240751962,-0.0,0.0,-2.167963858000168,-0.0,-4.3719540164149295,0.0,-0.0,-0.0,0.0
668,-5.47264940330916,6.877578570207451,0.17710207440294923,-0.39389822685630627,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
669,-2.924807928038633,8.974422792326418,-5.848145100536753,0.0,-1.1515366942474259,0.15961387675925742,0.0,0.0,-0.0,-0.0,0.0
670,8.43013528612305,4.29,-9.523596900629482,0.0,-1.1515366942474259,9.342664757742298,-1.1918737932187504,0.0,-0.0,-0.0,0.0
671,0.0,4.29,-0.0,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
672,-5.47264940330916,9.335453604180248,0.17710207440294923,0.0,-1.1515366942474259,-2.3604310908174853,-6.028488180765215,0.0,-0.0,-0.0,0.0
673,-2.924807928038633,8.974422792326418,-5.848145100536753,9.045383923251773,-1.1515366942474259,-0.0,0.0,0.0,8.3295360077541,4.109067599987437,0.0
674,0.969325057457965,-6.846623730767809,-0.0,0.09283737078130194,-1.1515366942474259,-0.0,5.668806583179508,0.0,-0.0,-0.0,0.0
675,0.969325057457965,4.29,-0.0,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,8.411806177776253,-0.0,-0.0,0.0
676,2.879764301628832,4.29,-0.0,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,0.0,1.1962601730747284,-0.0,0.08405906318702527
677,0.969325057457965,4.29,-0.0,0.09283737078130194,6.789058348998061,0.7273766545901559,0.0,0.0,-0.0,-0.0,0.0
678,0.969325057457965,8.974422792326418,-5.848145100536753,0.0,1.9440215014612594,-0.0,0.0,7.062066203863406,-0.0,-0.3343055907247301,0.0
679,-2.924807928038633,4.29,9.271516644118506,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
680,3.391469017419153,4.29,-0.0,0.0,-1.1515366942474259,-8.231629938497942,0.0,0.0,-0.0,-0.0,-8.841325655489648
681,0.0,2.3136275315754204,-5.890436742101095,-0.2695771088593695,-1.1515366942474259,-8.559127272418628,0.0,0.0,6.46176349751034,3.6192559866789953,0.0
682,8.43013528612305,4.29,-0.0,-0.2695771088593695,-1.1515366942474259,-7.585135408613899,0.0,0.0,-0.0,-0.0,0.0
683,0.0,-6.160984394222999,-0.0,8.716285633114378,-1.1515366942474259,-0.0,0.0,9.431572043971673,-0.0,-0.0,0.0
684,-5.47264940330916,8.974422792326418,0.17710207440294923,0.0,-1.1515366942474259,-0.325095100769099,0.0,0.0,-0.0,-0.0,0.0
685,-5.47264940330916,8.974422792326418,0.17710207440294923,-0.2695771088593695,-1.1515366942474259,-4.979980212544328,0.0,0.0,-6.859365051497683,-0.0,0.0
686,8.43013528612305,4.29,-0.0,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-8.85790023256816,0.0
687,0.969325057457965,4.29,-0.0,0.0,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
688,-5.47264940330916,8.974422792326418,0.17710207440294923,0.09283737078130194,-8.72276525333598,-3.9050929804179013,0.0,0.0,-0.0,-0.0,0.0
689,-0.3264027400102556,-9.942947204825408,-0.0,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
690,-2.924807928038633,4.29,-0.0,0.09283737078130194,-1.1515366942474259,-3.2281165026978886,0.0,0.0,-0.0,-5.23324026013867,0.0
691,0.969325057457965,4.29,9.271516644118506,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,0.0,-7.714394992485866,-0.0,0.0
692,-5.47264940330916,8.974422792326418,0.17710207440294923,9.410758649010088,-1.1515366942474259,-0.0,-5.376555098625866,0.0,-0.0,-0.0,0.0
693,-5.47264940330916,4.29,0.17710207440294923,0.0,-1.1515366942474259,-3.896602914581109,0.0,-0.002914448225741495,-0.0,-0.0,0.0
694,-5.47264940330916,4.29,0.17710207440294923,9.754660669279918,-3.2829668216240337,-0.0,0.0,-0.002914448225741495,-0.0,-0.0,0.0
695,0.26631198071179973,4.29,-5.344368829940251,0.0,-1.1515366942474259,-3.896602914581109,0.0,0.0,-0.0,-0.0,-0.24437824310919964
696,8.43013528612305,8.974422792326418,0.17710207440294923,0.0,-1.1515366942474259,-0.0,3.954251370736955,0.0,-0.0,-0.0,0.0
697,-5.47264940330916,4.29,-0.0,-0.2695771088593695,-1.1515366942474259,-0.0,-6.91966894590035,0.0,-3.334209285758128,-0.0,0.0
698,-5.47264940330916,4.29,-0.0,0.09283737078130194,-1.9367177864964091,-7.261734311278238,-6.91966894590035,0.0,-3.334209285758128,-0.0,0.0
699,-5.323152082610665,4.29,6.533260900176423,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
700,0.0,8.974422792326418,-0.0,8.036410672547095,-1.1515366942474259,-0.0,0.0,-9.785220494562022,8.723566285273336,-0.0,0.0
701,0.0,4.29,-0.0,0.0,7.166882898184781,-0.6968193543399543,0.0,0.0,-0.0,-0.0,0.0
702,-5.47264940330916,8.974422792326418,4.528409101347059,-2.918508414080887,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
703,7.2322833176226275,4.29,9.271516644118506,-0.2695771088593695,-1.1515366942474259,-0.0,0.0,0.0,-8.54386946298433,-0.0,0.0
704,0.969325057457965,4.29,-9.537606984973365,0.0,-1.1515366942474259,7.011015363497965,0.0,0.0,-0.0,-0.0,0.0
705,-5.47264940330916,4.29,0.17710207440294923,0.09283737078130194,-1.1515366942474259,-0.0,0.0,0.0,-0.0,-0.0,0.0
